CMPLID,ODINO,MFR_NAME,MAKETXT,MODELTXT,YEARTXT,CRASH,FAILDATE,FIRE,INJURED,DEATHS,COMPDESC,CITY,STATE,VIN,DATEA,LDATE,MILES,OCCURENCES,CDESCR,CMPL_TYPE,POLICE_RPT_YN,PURCH_DT,ORIG_OWNER_YN,ANTI_BRAKES_YN,CRUISE_CONT_YN,NUM_CYLS,DRIVE_TRAIN,FUEL_SYS,FUEL_TYPE,TRANS_TYPE,VEH_SPEED,DOT,TIRE_SIZE,LOC_OF_TIRE,TIRE_FAIL_TYPE,ORIG_EQUIP_YN,MANUF_DT,SEAT_TYPE,RESTRAINT_TYPE,DEALER_NAME,DEALER_TEL,DEALER_CITY,DEALER_STATE,DEALER_ZIP,PROD_TYPE,REPAIRED_YN,MEDICAL_ATTN,VEHICLES_TOWED_YN,AdaptiveCruiseControl1,ForwardCollisionWarning1,LaneDepartureWarning1,AutomaticEmergencyBraking1,BlindSpotMonitoring1,LaneKeepSystem1,RearVisibilityCamera1,AdaptiveHeadlights1,ParkAssist1,ADAS1
1412651,11032556,Toyota Motor Corporation,TOYOTA,SEQUOIA,2015,N,20171008,N,,,unknown or other,ARDEN,NC,,20171009,20171009,130,,"toyota complaint, dangerous computer program, can cause death.  toyota programs the car computer to post a ""maintenance required"" sign to pop up on the dash. it has a ""red triangle"" also to get your attention.  the sign stays on constantly until you take your vehicle into toyota to be serviced.  this sign is very very distracting while driving because you can not see your speed that is hidden by the sign when you try to set your cruise control.  i have run off the road several times while trying to adjust my cruise control and could not see it because of the maintenance sign.  it is a very dangerous sign and toyota should remove it from the computer program.  i hope someone files a class action law suit against toyota to force toyota to remove the maintenance reminder sign from the computer.    rolin choate,  sunlion@msn.com",IVOQ,N,,N,N,N,,,,,,60,,,,,,,,,,,,,,V,,N,N,0,0,0,0,0,0,0,0,0,0
1439396,11062747,General Motors LLC,CADILLAC,XTS,2014,N,20171218,N,,,electrical system,DOWNERS GROVE,IL,2G61P5S31E9,20180114,20180114,50000,,"my cadillac cue touchsense touch screen is no longer functioning at any time, sitting still or while the vehicle is in motion. the screen is spider webbed (delamination of conductive layer of material behind the glass) and no longer allows me to set things like the collision avoidance, auto-braking and lane departure options as well as many other non-safety related features. this is clearly a manufacturing defect and i have read at one time cadillac had a backlog of over 4000 vehicles waiting on replacement cue modules but yet no voluntary recall. hopefully the ntsha can look into this matter and require cadillac to correct this problem for owners no longer under warranty since some functions set with the touch screen are related to vehicle safety (collision avoidance, auto-braking and lane departure).",IVOQ,N,,N,N,N,,,,,,,,,,,,,,,,,,,,V,,N,N,0,0,0,0,0,0,0,0,0,0
1439040,11062483,Toyota Motor Corporation,TOYOTA,RAV4,2013,Y,20180104,N,1,,power train,ALEXANDRIA,VA,2T3BFREV7DW,20180112,20180112,35000,,"this complaint involves sudden acceleration.  it occurred twice, once when shifting from drive to reverse and  again when you get shifting from reverse to drive.  the car was at a standstill both times.  the first time was april 2017.  i was driving along a neighborhood street at 20 mph.  when i stopped and put the car in reverse, it shot off like a rocket.  i applied the brakes; the car started spinning around.  i pulled the emergency brake and the car stopped.  the second event occurred on january 4, 2018.  i was backing out of a parking space; i stopped so i could  renter the space. when i shifted from reverse to drive, the car roared off and became airborne.  it flew over the median and hit the car parked in the space opposite.  the time between when it accelerated and when it hit the other car was so fast i did not have time to apply the brakes.  it felt like we were flying and the car was in total control.  i feel there is some flaw in the electronic system controlling the gears.  no police report was filed because it occurred on private property.  my passenger was slightly injured - a bruised clavicle, probably from the seatbelts.      ",IVOQ,N,,N,N,N,,,,,,0,,,,,,,,,,,,,,V,,Y,Y,0,0,0,0,0,0,0,0,0,0
1471910,11099968,Honda (American Honda Motor Co.),ACURA,MDX,2017,N,20180603,N,,,electrical system,EXTON,PA,5J8YD4H51HL,20180605,20180605,5000,1,"sudden unexpected breaking of vehicle. the vehicles collision avoidance system kicked in and breaked from 30 mph to a complete stop for no reason. there was no vehicle or object in front of my vehicle. clear dry day. traveling on a 4 lane local roadway.     the consumer stated the dealership advised the e-z pass toll transponder, which is placed at the top of the windshield, caused an interference with the collision avoidance system. the consumer found that difficult to believe. *js",LETR,N,,N,N,N,6,AWD,,GS,,30,,,,,,,,,,,,,,V,,N,N,0,0,0,0,0,0,0,0,0,0
1311935,10898413,Ford Motor Company,FORD,FIESTA,2012,N,20160821,N,,,unknown or other,DALLAS,TX,3FADP4BJ3CM,20160825,20160825,,,car slows down then shuts off without warning. car is able to restart after. other times vehicle accelarates emergency brake had to be applied to stop vehicle then shuts off. car restarts after. took it to ford and they repaired the mass air flow sensor to resolve the problem. vehicle continues to shut off after repair.,IVOQ,N,,N,N,N,,,,,,10,,,,,,,,,,,,,,V,,N,N,0,0,0,0,0,0,0,0,0,0
892250,10435675,GENERAL MOTORS LLC,CHEVROLET,EQUINOX,2012,N,20110915,N,,,vehicle speed control,STERLING HEIGHTS,MI,2GNFLEEK9C6,20111115,20111115,100,1,"tl* the contact owns a 2012 chevrolet equinox. while driving approximately 75 mph, the contacts erroneously brushed against the roller button for the cruise control. the cruise control activated and the vehicle accelerated abnormally. the contact stated that the failure occurred sporadically and was concerned with the placement of the cruise control switch, stating that the component was positioned awkwardly on the steering wheel where his hands were. the manufacturer was made aware of the failure and informed the contact that the vehicle was designed with the button in that manner and they were unable to assist. the contact stated he would have the cruise control disabled. the vehicle was not repaired.  the approximate failure mileage was 100. updated 12/12/11*lj  the consumer stated the cruise control would lock in at any speed if the cruise control roller switch was brushed against accidently while driving.but, often at times the speed that locked in was higher than the speed he was travelling. ",EVOQ,N,,N,N,Y,4,AWD,FI,GS,,75,,,,,,,,,,,,,,V,,,,0,0,0,0,0,0,0,0,0,0
1461677,11089118,Honda (American Honda Motor Co.),ACURA,MDX,2016,N,20180322,N,,,power train,COLLEGE STATION,TX,5FRYD3H67GB,20180420,20180420,,,"tl* the contact owns a 2016 acura mdx. while driving 72 mph with the cruise control activated, the vehicle lurched twice and all the warning indicators illuminated, displaying transmission system failure, fuel emission failure, and lane departure failure. the vehicle stalled and was coasted to the side of the road. the contact attempted to restart the vehicle, but was unsuccessful. the vehicle was towed to an acura dealer (acura of jackson, 828 adcock st, ridgeland, ms 39157) where it was determined that there was a computer glitch. the computer system was reset. the dealer stated that this was a known failure with acura and no permanent remedy was unavailable. the dealer also stated that the failure could recur in 10 to 10,000 miles. the contact was concerned that the failure would recur and took the vehicle to david mcdavid acura of austin (13553 research blvd, austin, tx 78750). the contact informed the dealer that she felt unsafe driving the vehicle and wanted to trade it in for another vehicle. the manufacturer was notified and advised the dealer to attempt to duplicate the failure. the vehicle was currently at the dealer awaiting a new diagnosis and possible repairs. the failure mileage was unknown.",EVOQ,N,,N,N,N,,,,,,72,,,,,,,,,,,,,,V,,N,Y,0,0,0,0,0,0,0,0,0,0
1253165,10819922,"Mercedes-Benz USA, LLC.",MERCEDES BENZ,C400,2015,N,20160113,N,,,electronic stability control,HEYWORTH,IL,,20160113,20160113,5300,,"while driving the vehicle on the highway at 70 mph, the cruise control shut off and the car began to slow down.  i was able to maintain control and noticed 3 error messages including: esc inoperable, cruise control inoperable, and collision prevention plus inoperable.  i was able to continue driving and when i went to accelerate from a stop light, the accelerator was unresponsive and took several seconds for the vehicle to move almost causing an accident from a car traveling close behind me.  all of this happened while i was driving the vehicle to the dealership for its first service.  the dealer was notified of the problem and is investigating the issue.",IVOQ,N,,N,N,N,,,,,,70,,,,,,,,,,,,,,V,,N,N,0,0,0,0,0,0,0,0,0,0
1114804,10639345,Chrysler (FCA US LLC),DODGE,DURANGO,2012,N,20140723,N,0,0,fuel/propulsion system,GLENARDEN,MD,1C4RDHDG4CC,20140926,20140926,52000,1,"the issue began as i took my truck in for a recall on the brake system. i informed that i was having issues with the cruise control system not functioning. since then the cruise control issue had a diagnostic that darcars is informing there is not issue but no replacement or suggestions have been presented. i began having problems with the push start around 8/1. when trying to start the truck it will not turn over and eventually will stall out completely. so i attempted to remote start which worked for a couple of days. soon it began to cause the same problem. since then i have been starting the car with the key. until 9/22, on that morning my son stated he heard a hissing sound from the rear driver tire. i also heard this sound at approximately 2:15 pm. which prompted me to call darcars service center because a vanity light recall was just mailed to us. so i tried to schedule an appointment. before i left work at 5:30 i attempted to unlock the door and could not without the key being inserted to the door. the car would not crank. i started realizing i was having the same nightmare as others tipm.  the car is now being worked on but they are calling the issue everything but what it is so that i purchase a full pump relay, throttle box, and battery. costing me 1400 plus 140 for another diagnostic please attach to p54 recall multiple stalls and non functioning vehicle.  *tr",IVOQ,N,,N,N,N,,,,,,0,,,,,,,,,,,,,,V,,N,,0,0,0,0,0,0,0,0,0,0
1306503,10893958,"Nissan North America, Inc.",NISSAN,PATHFINDER,2013,N,20131130,N,,,power train,VIRGINIA BEACH,VA,5N1AR2MM4DC,20160808,20160808,10000,,"tl* the contact owns a 2013 nissan pathfinder. when the ignition was turned to the on position and the front passenger seat was  occupied by an adult, the passenger side air bag off warning indicator illuminated. also, when the vehicle was shifted to the park position, the vehicle rolled away without warning. the contact had to engage the emergency brakes in order for the vehicle to stop. the vehicle was taken to the dealer where it was not diagnosed or repaired. the contact received notification of nhtsa campaign numbers: 16v380000 (exterior lighting) and 16v244000 (air bags); however, the parts to do the repairs were unavailable. the contact stated that the manufacturer exceeded a reasonable amount of time for the recall repairs. the manufacturer was not made aware of the failures. the failure mileage was approximately 10,000. parts distribution disconnect. ",EVOQ,N,,N,N,N,,,,,,,,,,,,,,,,,,,,V,,N,N,0,0,0,0,0,0,0,0,0,0
1271128,10851647,Ford Motor Company,FORD,TAURUS,2012,N,20160308,N,,,electrical system,WILMINGTON,DE,1FAHP2EW8CG,20160325,20160325,21000,3,"tl* the contact owns a 2012 ford taurus. while driving 75 mph with the cruise control activated, the vehicle stalled without warning. the vehicle was pulled over, placed in park, and restarted on the initial attempt. the failure recurred after approximately seven miles. the vehicle was taken to the dealer for diagnostic testing, but the failure could not be duplicated. the manufacturer was made aware of the failure. the failure mileage was 21,000.   on may 16, 2016 after driving a very short distance, the vehicle stalled again without any type of warning. it started immediately after the consumer put the vehicle in park. the consumer had no power brakes or power steering. however, the turn signals and horn worked.  the vehicle was taken to the dealer. however, they were unable to find the problem.  updated 06/08/16.*jb  status update 07/06/16.*jb  updated 08/04/16.*jb",EVOQ,N,,N,N,Y,6,FWD,FI,GS,,75,,,,,,,,,SHERIDAN FORD,302-999-0261,WILMINGTON,DE,19808,V,,N,N,0,0,0,0,0,0,0,0,0,0
1161085,10690501,Chrysler (FCA US LLC),RAM,2500,2014,N,20141024,N,0,0,electronic stability control,PHOENIX,AZ,3C6UR5CL4EG,20150225,20150225,13000,,"while towing a travel trailer, accelerator was applied to allow me to pass some slow semi's. there was no response from the accelerator as i held it down for about 10 seconds. exhaust brake engaged!! it wasnt even on!! however, i had the cruise control on but not engaged. i quickly engaged the resume feature and used the accelerate function of the cruise control to speed up to avoid an accident. this has happened on multiple occasions but this by far the scariest. also the exhaust brake engages when not even on at random coasting times when not hauling anything. it is very dangerous to not be able to control a big truck due to these glitches.  also two of these firestone tires have worn bald at 18000 miles. accelerator has no response when a quick stop and go transition is applied.",IVOQ,N,,N,N,N,,,,,,60,,,,,,,,,,,,,,V,,N,,0,0,0,0,0,0,0,0,0,0
